Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
15.69 250 261.896 250 130.75 LOS 42.4251 100.475
15.7 250 262.062 250 130.833 LOS 42.0288 100.479
15.71 250 262.229 250 130.917 LOS 42.4203 100.484
15.72 250 262.395 250 131 LOS 41.5616 100.489
15.73 250 262.561 250 131.083 NLOSv 33.9713 102.552
15.74 250 262.727 250 131.167 NLOSv 32.7532 102.708
15.75 250 262.894 250 131.25 NLOSv 33.8754 101.98
15.76 250 263.06 250 131.333 NLOSv 38.6712 103.379
15.77 250 263.226 250 131.417 NLOSv 31.4972 104.252
15.78 250 263.393 250 131.5 NLOSv 38.021 101.952
15.79 250 263.559 250 131.583 NLOSv 24.9198 103.429
15.8 250 263.725 250 131.667 NLOSv 34.2054 104.554
15.81 250 263.891 250 131.75 NLOSv 32.9 102.337
15.82 250 264.058 250 131.833 NLOSv 33.6292 103.004
15.83 250 264.224 250 131.917 NLOSv 32.8157 103.504
15.84 250 264.39 250 132 NLOSv 23.7101 104.557
15.85 250 264.557 250 132.083 NLOSv 35.5629 102.639
15.86 250 264.723 250 132.167 NLOSv 35.9469 103.881
15.87 250 264.889 250 132.25 NLOSv 28.4625 103.507
15.88 250 265.055 250 132.333 NLOSv 19.3589 102.772
15.89 250 265.222 250 132.417 NLOSv 21.6006 102.981
15.9 250 265.388 250 132.5 NLOSv 34.9593 102.886
15.91 250 265.554 250 132.583 NLOSv 28.6437 102.536
15.92 250 265.721 250 132.667 NLOSv 34.015 105.166
15.93 250 265.887 250 132.75 NLOSv 32.9084 102.449
15.94 250 266.053 250 132.833 NLOSv 38.3693 103.215
15.95 250 266.219 250 132.917 LOS 42.266 100.593
15.96 250 266.386 250 133 LOS 43.2689 100.598
15.97 250 266.552 250 133.083 LOS 44.8986 100.602
15.98 250 266.718 250 133.167 LOS 43.9303 100.607
15.99 250 266.885 250 133.25 LOS 41.7759 100.611
16 250 267.051 250 133.333 LOS 44.1101 100.616
16.01 250 267.217 250 133.417 LOS 44.4511 100.62
16.02 250 267.383 250 133.5 LOS 44.7995 100.625
16.03 250 267.55 250 133.583 LOS 39.2124 100.629
16.04 250 267.716 250 133.667 LOS 40.4161 100.634
16.05 250 267.882 250 133.75 LOS 41.4805 100.638
16.06 250 268.048 250 133.833 LOS 46.1297 100.643
16.07 250 268.215 250 133.917 LOS 43.7413 100.647
16.08 250 268.381 250 134 LOS 43.2526 100.652
16.09 250 268.547 250 134.083 LOS 42.9413 100.656
16.1 250 268.714 250 134.167 LOS 42.1232 100.66
16.11 250 268.88 250 134.25 LOS 43.9925 100.665
16.12 250 269.046 250 134.333 LOS 43.0391 100.669
16.13 250 269.212 250 134.417 LOS 43.7041 100.674
16.14 250 269.379 250 134.5 LOS 44.877 100.678
16.15 250 269.545 250 134.583 LOS 43.5166 100.683
16.16 250 269.711 250 134.667 LOS 43.6179 100.687
16.17 250 269.878 250 134.75 NLOSv 35.5604 103.009
16.18 250 270.044 250 134.833 NLOSv 33.6651 102.864
16.19 250 270.21 250 134.917 NLOSv 33.0572 104.264
16.2 250 270.376 250 135 NLOSv 30.0487 104.712
16.21 250 270.543 250 135.083 NLOSv 37.4595 103.559
16.22 250 270.709 250 135.167 NLOSv 37.0729 102.408
16.23 250 270.875 250 135.25 NLOSv 37.8198 103.316
16.24 250 271.042 250 135.333 NLOSv 35.5351 103.603
16.25 250 271.208 250 135.417 NLOSv 39.6222 103.78
16.26 250 271.374 250 135.5 NLOSv 31.5981 103.161
16.27 250 271.54 250 135.583 NLOSv 29.538 105.575
16.28 250 271.707 250 135.667 NLOSv 35.6849 103.539
16.29 250 271.873 250 135.75 NLOSv 39.1891 103.378
16.3 250 272.039 250 135.833 NLOSv 32.9342 104.302
16.31 250 272.206 250 135.917 NLOSv 35.8085 103.832
16.32 250 272.372 250 136 NLOSv 29.8243 102.481
16.33 250 272.538 250 136.083 NLOSv 34.7836 102.083
16.34 250 272.704 250 136.167 NLOSv 30.576 103.622
16.35 250 272.871 250 136.25 NLOSv 35.2648 103.454
16.36 250 273.037 250 136.333 NLOSv 42.9353 103.588
16.37 250 273.203 250 136.417 NLOSv 34.5069 104.598
16.38 250 273.37 250 136.5 NLOSv 30.5765 103.78
16.39 250 273.536 250 136.583 NLOSv 39.2164 104.196
16.4 250 273.702 250 136.667 NLOSv 36.0721 102.188
16.41 250 273.868 250 136.75 NLOSv 33.8322 103.561
16.42 250 274.035 250 136.833 NLOSv 19.6699 105.988
16.43 250 274.201 250 136.917 NLOSv 40.944 102.975
16.44 250 274.367 250 137 NLOSv 33.1741 103.442
16.45 250 274.533 250 137.083 NLOSv 33.9489 103.209
16.46 250 274.7 250 137.167 NLOSv 38.636 102.93
16.47 250 274.866 250 137.25 NLOSv 29.8003 102.22
16.48 250 275.032 250 137.333 NLOSv 31.393 103.158
16.49 250 275.199 250 137.417 NLOSv 33.8755 102.987
16.5 250 275.365 250 137.5 NLOSv 30.7902 103.678
16.51 250 275.531 250 137.583 NLOSv 38.606 103.318
16.52 250 275.697 250 137.667 NLOSv 38.0226 105.221
16.53 250 275.864 250 137.75 NLOSv 30.4272 104.921
16.54 250 276.03 250 137.833 NLOSv 32.8176 105.49
16.55 250 276.196 250 137.917 NLOSv 36.8266 103.291
16.56 250 276.363 250 138 NLOSv 31.0417 103.738
16.57 250 276.529 250 138.083 NLOSv 36.6418 104.319
16.58 250 276.695 250 138.167 NLOSv 28.0274 104.414
16.59 250 276.861 250 138.25 NLOSv 33.7621 102.333
16.6 250 277.028 250 138.333 NLOSv 33.9501 103.047
16.61 250 277.194 250 138.417 NLOSv 36.0354 103.516
16.62 250 277.36 250 138.5 NLOSv 35.449 103.231
16.63 250 277.527 250 138.583 NLOSv 35.4427 103.476
16.64 250 277.693 250 138.667 NLOSv 33.5244 103.626
16.65 250 277.859 250 138.75 NLOSv 39.255 103.333
16.66 250 278.025 250 138.833 NLOSv 33.923 106.075
16.67 250 278.192 250 138.917 NLOSv 31.8558 103.599
16.68 250 278.358 250 139 NLOSv 39.9208 104.45
16.69 250 278.524 250 139.083 NLOSv 11.5256 103.109
16.7 250 278.691 250 139.167 NLOSv 32.1246 102.769
16.71 250 278.857 250 139.25 NLOSv 38.8919 102.975
16.72 250 279.023 250 139.333 NLOSv 25.6871 104.143
16.73 250 279.189 250 139.417 NLOSv 33.6641 103.196
16.74 250 279.356 250 139.5 NLOSv 35.3547 103.146
16.75 250 279.522 250 139.583 NLOSv 29.0797 104.104
16.76 250 279.688 250 139.667 NLOSv 39.8249 102.557
16.77 250 279.855 250 139.75 NLOSv 29.3196 104.403
16.78 250 280.021 250 139.833 NLOSv 36.7098 104.222
16.79 250 280.187 250 139.917 NLOSv 38.7423 105.32
16.8 250 280.353 250 140 NLOSv 32.0396 103.786
16.81 250 280.52 250 140.083 NLOSv 33.7236 103.814
16.82 250 280.686 250 140.167 NLOSv 34.267 104.194
16.83 250 280.852 250 140.25 LOS 41.5518 100.98
16.84 250 281.018 250 140.333 LOS 41.321 100.984
16.85 250 281.185 250 140.417 LOS 41.3771 100.988
16.86 250 281.351 250 140.5 LOS 41.4847 100.993
16.87 250 281.517 250 140.583 LOS 41.353 100.997
16.88 250 281.684 250 140.667 LOS 41.4617 101.001
16.89 250 281.85 250 140.75 LOS 41.4081 101.005
16.9 250 282.016 250 140.833 LOS 41.5069 101.01
16.91 250 282.182 250 140.917 LOS 41.3185 101.014
16.92 250 282.349 250 141 LOS 41.611 101.018
16.93 250 282.515 250 141.083 LOS 41.1809 101.022
16.94 250 282.681 250 141.167 NLOSv 26.1639 106.528
16.95 250 282.848 250 141.25 NLOSv 27.7864 103.368
16.96 250 283.014 250 141.333 NLOSv 24.3942 104.417
16.97 250 283.18 250 141.417 NLOSv 27.701 103.078
16.98 250 283.346 250 141.5 NLOSv 32.1779 102.819
16.99 250 283.513 250 141.583 NLOSv 29.6634 104.172
17 250 283.679 250 141.667 NLOSv 29.255 103.15
17.01 250 283.845 250 141.75 NLOSv 27.675 105.178
17.02 250 284.012 250 141.833 NLOSv 31.4719 102.961
17.03 250 284.178 250 141.917 NLOSv 28.7395 104.894
17.04 250 284.344 250 142 NLOSv 25.9498 104.038
17.05 250 284.51 250 142.083 NLOSv 24.3029 105.117
17.06 250 284.677 250 142.167 NLOSv 17.3278 103.727
17.07 250 284.843 250 142.25 NLOSv 32.6808 103.248
17.08 250 285.009 250 142.333 NLOSv 27.8443 103.573
17.09 250 285.176 250 142.417 NLOSv 23.5498 103.785
17.1 250 285.342 250 142.5 NLOSv 23.4295 104.615
17.11 250 285.508 250 142.583 NLOSv 28.8986 104.282
17.12 250 285.674 250 142.667 NLOSv 25.7624 101.926
17.13 250 285.841 250 142.75 NLOSv 29.2643 103.032
17.14 250 286.007 250 142.833 NLOSv 26.9692 103.532
17.15 250 286.173 250 142.917 NLOSv 26.9422 102.938
17.16 250 286.339 250 143 NLOSv 25.6088 103.807
17.17 250 286.506 250 143.083 NLOSv 21.6285 103.398
17.18 250 286.672 250 143.167 NLOSv 22.923 104.806
17.19 250 286.838 250 143.25 NLOSv 27.7285 104.061
17.2 250 287.005 250 143.333 NLOSv 32.3797 102.772
17.21 250 287.171 250 143.417 NLOSv 28.9511 103.249
17.22 250 287.337 250 143.5 NLOSv 28.487 104.562
17.23 250 287.503 250 143.583 NLOSv 28.3416 103.171
17.24 250 287.67 250 143.667 NLOSv 28.7588 104.25
17.25 250 287.836 250 143.75 NLOSv 26.5629 103.951
17.26 250 288.002 250 143.833 NLOSv 29.9412 103.897
17.27 250 288.169 250 143.917 NLOSv 28.6273 103.768
17.28 250 288.335 250 144 NLOSv 33.1441 102.831
17.29 250 288.501 250 144.083 NLOSv 29.6805 102.792
17.3 250 288.667 250 144.167 NLOSv 33.23 102.367
17.31 250 288.834 250 144.25 NLOSv 29.1739 104.179
17.32 250 289 250 144.333 NLOSv 23.8508 104.339
17.33 250 289.166 250 144.417 NLOSv 30.6269 103.572
17.34 250 289.333 250 144.5 NLOSv 32.4229 103.338
17.35 250 289.499 250 144.583 NLOSv 33.8776 102.84
17.36 250 289.665 250 144.667 NLOSv 14.591 104.089
17.37 250 289.831 250 144.75 NLOSv 31.071 104.429
17.38 250 289.998 250 144.833 NLOSv 27.5587 104.335
17.39 250 290.164 250 144.917 NLOSv 27.6384 104.63
17.4 250 290.33 250 145 NLOSv 19.1828 103.679
17.41 250 290.497 250 145.083 NLOSv 18.2723 103.36
17.42 250 290.663 250 145.167 NLOSv 26.3237 104.256
17.43 250 290.829 250 145.25 NLOSv 26.7302 103.46
17.44 250 290.995 250 145.333 NLOSv 32.898 103.063
17.45 250 291.162 250 145.417 NLOSv 28.3454 103.149
17.46 250 291.328 250 145.5 NLOSv 24.7914 103.527
17.47 250 291.494 250 145.583 NLOSv 33.4658 102.278
17.48 250 291.661 250 145.667 NLOSv 24.6974 103.928
17.49 250 291.827 250 145.75 NLOSv 31.7513 103.128
17.5 250 291.993 250 145.833 NLOSv 33.3979 103.074
17.51 250 292.159 250 145.917 NLOSv 34.0016 102.793
17.52 250 292.326 250 146 NLOSv 30.6588 103.801
17.53 250 292.492 250 146.083 NLOSv 28.3494 103.604
17.54 250 292.658 250 146.167 NLOSv 27.1165 105.659
17.55 250 292.824 250 146.25 NLOSv 29.9088 103.303
17.56 250 292.991 250 146.333 NLOSv 29.9308 102.954
17.57 250 293.157 250 146.417 NLOSv 27.7892 104.25
17.58 250 293.323 250 146.5 NLOSv 26.0494 103.233
17.59 250 293.49 250 146.583 NLOSv 31.7161 103.19
17.6 250 293.656 250 146.667 NLOSv 27.6388 103.494
17.61 250 293.822 250 146.75 NLOSv 26.5514 102.688
17.62 250 293.988 250 146.833 NLOSv 22.0561 105.681
17.63 250 294.155 250 146.917 NLOSv 34.4123 103.446
17.64 250 294.321 250 147 NLOSv 29.0842 103.6
17.65 250 294.487 250 147.083 NLOSv 30.9119 105.12
17.66 250 294.654 250 147.167 NLOSv 26.6393 104.123
17.67 250 294.82 250 147.25 NLOSv 34.3178 102.711
17.68 250 294.986 250 147.333 NLOSv 26.9232 103.43
17.69 250 295.152 250 147.417 NLOSv 28.8163 104.602
17.7 250 295.319 250 147.5 NLOSv 32.7116 102.821
17.71 250 295.485 250 147.583 NLOSv 28.0606 103.674
17.72 250 295.651 250 147.667 NLOSv 30.7954 103.328
17.73 250 295.818 250 147.75 NLOSv 24.4636 104.777
17.74 250 295.984 250 147.833 NLOSv 26.1975 103.311
17.75 250 296.15 250 147.917 NLOSv 29.7534 102.702
17.76 250 296.316 250 148 NLOSv 23.1712 103.73
17.77 250 296.483 250 148.083 NLOSv 30.4717 104.528
17.78 250 296.649 250 148.167 NLOSv 24.3195 103.522
17.79 250 296.815 250 148.25 NLOSv 27.7423 104.398
17.8 250 296.982 250 148.333 NLOSv 28.4792 104.396
17.81 250 297.148 250 148.417 NLOSv 31.8393 102.98
17.82 250 297.314 250 148.5 NLOSv 23.954 105.662
17.83 250 297.48 250 148.583 NLOSv 27.884 102.834
17.84 250 297.647 250 148.667 NLOSv 22.2826 103.11
17.85 250 297.813 250 148.75 NLOSv 22.0201 105.19
17.86 250 297.979 250 148.833 NLOSv 25.2453 104.879
17.87 250 298.145 250 148.917 NLOSv 24.8141 104.551
17.88 250 298.312 250 149 NLOSv 21.439 102.958
17.89 250 298.478 250 149.083 NLOSv 31.4896 103.656
17.9 250 298.644 250 149.167 NLOSv 30.7465 103.269
17.91 250 298.811 250 149.25 NLOSv 17.5561 103.895
17.92 250 298.977 250 149.333 NLOSv 15.9439 102.891
17.93 250 299.143 250 149.417 NLOSv 22.8378 103.136
17.94 250 299.309 250 149.5 NLOSv 33.842 103.569
17.95 250 299.476 250 149.583 NLOSv 29.2701 105.977
17.96 250 299.642 250 149.667 NLOSv 24.9733 104.47
17.97 250 299.808 250 149.75 NLOSv 29.3508 103.106
17.98 250 299.975 250 149.833 NLOSv 32.9716 103.97
17.99 250 300.141 250 149.917 NLOSv 32.2445 104.289
18 250 300.307 250 150 NLOSv 32.0601 104.115
18.01 250 300.473 250 150.083 NLOSv 32.9411 103.599
18.02 250 300.64 250 150.167 NLOSv 30.3462 104.814
18.03 250 300.806 250 150.25 NLOSv 13.577 103.337
18.04 250 300.972 250 150.333 NLOSv 32.393 102.894
18.05 250 301.139 250 150.417 NLOSv 32.5001 103.291
18.06 250 301.305 250 150.5 NLOSv 28.0697 103.564
18.07 250 301.471 250 150.583 NLOSv 32.811 103.238
18.08 250 301.637 250 150.667 NLOSv 29.8482 103.585
18.09 250 301.804 250 150.75 NLOSv 33.5297 103.141
18.1 250 301.97 250 150.833 NLOSv 21.26 103.277
18.11 250 302.136 250 150.917 NLOSv 29.8111 104.615
18.12 250 302.303 250 151 NLOSv 29.2494 102.981
18.13 250 302.469 250 151.083 NLOSv 24.4725 104.294
18.14 250 302.635 250 151.167 NLOSv 21.9192 103.963
18.15 250 302.801 250 151.25 NLOSv 27.9895 103.923
18.16 250 302.968 250 151.333 NLOSv 26.514 103.7
18.17 250 303.134 250 151.417 NLOSv 32.3714 104.041
18.18 250 303.3 250 151.5 NLOSv 29.3776 103.766
18.19 250 303.467 250 151.583 NLOSv 28.8087 104.527
18.2 250 303.633 250 151.667 NLOSv 29.9672 104.422
18.21 250 303.799 250 151.75 NLOSv 13.294 104.211
18.22 250 303.965 250 151.833 NLOSv 25.8549 104.552
18.23 250 304.132 250 151.917 NLOSv 30.092 103.801
18.24 250 304.298 250 152 NLOSv 30.3188 104.453
18.25 250 304.464 250 152.083 NLOSv 28.9843 103.157
18.26 250 304.63 250 152.167 NLOSv 29.5401 105.023
18.27 250 304.797 250 152.25 NLOSv 28.4413 104.45
18.28 250 304.963 250 152.333 NLOSv 29.2068 104.252
18.29 250 305.129 250 152.417 NLOSv 32.5124 104.175
18.3 250 305.296 250 152.5 NLOSv 29.3389 103.965
18.31 250 305.462 250 152.583 NLOSv 16.6694 105.234
18.32 250 305.628 250 152.667 NLOSv 27.8234 103.132
18.33 250 305.794 250 152.75 NLOSv 31.1046 103.546
18.34 250 305.961 250 152.833 NLOSv 28.6549 104.193
18.35 250 306.127 250 152.917 NLOSv 29.4272 103.761
18.36 250 306.293 250 153 NLOSv 26.4253 104.835
18.37 250 306.46 250 153.083 NLOSv 32.197 104.196
18.38 250 306.626 250 153.167 NLOSv 27.9044 103.241
18.39 250 306.792 250 153.25 NLOSv 14.4288 104.085
18.4 250 306.958 250 153.333 NLOSv 30.1516 103.769
18.41 250 307.125 250 153.417 NLOSv 30.0583 103.065
18.42 250 307.291 250 153.5 NLOSv 27.9618 103.333
18.43 250 307.457 250 153.583 NLOSv 30.8112 104.817
18.44 250 307.624 250 153.667 NLOSv 28.9759 103.632
18.45 250 307.79 250 153.75 NLOSv 32.5539 103.896
18.46 250 307.956 250 153.833 NLOSv 26.4767 104.235
18.47 250 308.122 250 153.917 NLOSv 32.4765 103.493
18.48 250 308.289 250 154 NLOSv 31.0991 103.705
18.49 250 308.455 250 154.083 NLOSv 26.3431 105.913
18.5 250 308.621 250 154.167 NLOSv 23.323 104.612
18.51 250 308.788 250 154.25 NLOSv 23.9686 104.002
18.52 250 308.954 250 154.333 NLOSv 26.123 104.969
18.53 250 309.12 250 154.417 NLOSv 31.3652 103.832
18.54 250 309.286 250 154.5 NLOSv 29.9114 103.22
18.55 250 309.453 250 154.583 NLOSv 32.0583 103.709
18.56 250 309.619 250 154.667 NLOSv 25.576 103.603
18.57 250 309.785 250 154.75 NLOSv 27.9469 105.027
18.58 250 309.952 250 154.833 NLOSv 29.0317 103.74
18.59 250 310.118 250 154.917 NLOSv 30.7712 104.195
18.6 250 310.284 250 155 NLOSv 29.1556 104.184
18.61 250 310.45 250 155.083 NLOSv 30.9064 103.531
18.62 250 310.617 250 155.167 NLOSv 31.2947 103.709
18.63 250 310.783 250 155.25 NLOSv 20.1013 103.761
18.64 250 310.949 250 155.333 NLOSv 31.7232 103.748
18.65 250 311.115 250 155.417 NLOSv 12.207 106.246
